status_id,status_created_at,annotation1,annotation2
1.23778288767779E+018,Wed Mar 11 16:50:11 +0000 2020,calling out or correction,
1.23779239752385E+018,Wed Mar 11 17:27:59 +0000 2020,false fact or prevention,false fact or prevention
1.2377961762311E+018,Wed Mar 11 17:43:00 +0000 2020,calling out or correction,calling out or correction
1.23779627138307E+018,Wed Mar 11 17:43:22 +0000 2020,ambiguous or hard to classify,
1.2378078155128E+018,Wed Mar 11 18:29:15 +0000 2020,false fact or prevention,fake treatment
1.23782056214946E+018,Wed Mar 11 19:19:54 +0000 2020,true public health response,
1.23782064313288E+018,Wed Mar 11 19:20:13 +0000 2020,politics,
1.23782142121834E+018,Wed Mar 11 19:23:19 +0000 2020,commercial activity or promotion,
1.23782238189858E+018,Wed Mar 11 19:27:08 +0000 2020,politics,
1.23782303722919E+018,Wed Mar 11 19:29:44 +0000 2020,false fact or prevention,
1.23782366902959E+018,Wed Mar 11 19:32:15 +0000 2020,true prevention,
1.237824087013E+018,Wed Mar 11 19:33:54 +0000 2020,calling out or correction,
1.23782803923452E+018,Wed Mar 11 19:49:36 +0000 2020,sarcasm or satire,
1.23783463012601E+018,Wed Mar 11 20:15:48 +0000 2020,calling out or correction,
1.23783563965713E+018,Wed Mar 11 20:19:49 +0000 2020,calling out or correction,calling out or correction
1.23784396759868E+018,Wed Mar 11 20:52:54 +0000 2020,conspiracy,conspiracy
1.23784880669307E+018,Wed Mar 11 21:12:08 +0000 2020,panic buying,
1.2378610110523E+018,Wed Mar 11 22:00:38 +0000 2020,news,
1.2378712727149E+018,Wed Mar 11 22:41:24 +0000 2020,calling out or correction,sarcasm or satire
1.23789238252945E+018,Thu Mar 12 00:05:17 +0000 2020,sarcasm or satire,sarcasm or satire
1.23789513105266E+018,Thu Mar 12 00:16:12 +0000 2020,panic buying,
1.23790860788843E+018,Thu Mar 12 01:09:46 +0000 2020,fake cure,fake treatment
1.23792109462093E+018,Thu Mar 12 01:59:23 +0000 2020,true public health response,
1.23792265215869E+018,Thu Mar 12 02:05:34 +0000 2020,calling out or correction,
1.23792461555866E+018,Thu Mar 12 02:13:22 +0000 2020,calling out or correction,calling out or correction
1.23793300087421E+018,Thu Mar 12 02:46:41 +0000 2020,calling out or correction,calling out or correction
1.23793542206138E+018,Thu Mar 12 02:56:19 +0000 2020,sarcasm or satire,sarcasm or satire
1.23793598244976E+018,Thu Mar 12 02:58:32 +0000 2020,conspiracy,conspiracy
1.23794863470601E+018,Thu Mar 12 03:48:49 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1.23795707118379E+018,Thu Mar 12 04:22:20 +0000 2020,sarcasm or satire,false fact or prevention
1.23800956601892E+018,Thu Mar 12 07:50:56 +0000 2020,conspiracy,conspiracy
1.238015435746E+018,Thu Mar 12 08:14:15 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1.23801923256412E+018,Thu Mar 12 08:29:20 +0000 2020,false fact or prevention,
1.23804166804731E+018,Thu Mar 12 09:58:30 +0000 2020,conspiracy,conspiracy
1.23804546563305E+018,Thu Mar 12 10:13:35 +0000 2020,conspiracy,conspiracy
1.2380458282977E+018,Thu Mar 12 10:15:01 +0000 2020,conspiracy,conspiracy
1.23805900090793E+018,Thu Mar 12 11:07:22 +0000 2020,conspiracy,conspiracy
1.23806783127238E+018,Thu Mar 12 11:42:27 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
1.23806810407013E+018,Thu Mar 12 11:43:32 +0000 2020,calling out or correction,calling out or correction
1.23809578489523E+018,Thu Mar 12 13:33:32 +0000 2020,sarcasm or satire,
1.23809604162024E+018,Thu Mar 12 13:34:33 +0000 2020,false fact or prevention,
1.23811223104227E+018,Thu Mar 12 14:38:53 +0000 2020,sarcasm or satire,
1.23811445424145E+018,Thu Mar 12 14:47:43 +0000 2020,sarcasm or satire,sarcasm or satire
1.238116346636E+018,Thu Mar 12 14:55:14 +0000 2020,true prevention,true prevention
1.23811704049969E+018,Thu Mar 12 14:58:00 +0000 2020,calling out or correction,
1.23812301234536E+018,Thu Mar 12 15:21:44 +0000 2020,calling out or correction,calling out or correction
1.23813494803011E+018,Thu Mar 12 16:09:09 +0000 2020,sarcasm or satire,
1.23814304742E+018,Thu Mar 12 16:41:20 +0000 2020,false fact or prevention,
1.23815857620564E+018,Thu Mar 12 17:43:03 +0000 2020,calling out or correction,
1.23817572226031E+018,Thu Mar 12 18:51:11 +0000 2020,calling out or correction,calling out or correction
1.23817704068949E+018,Thu Mar 12 18:56:25 +0000 2020,calling out or correction,
1.23817743859893E+018,Thu Mar 12 18:58:00 +0000 2020,calling out or correction,calling out or correction
1.23817882224529E+018,Thu Mar 12 19:03:30 +0000 2020,true public health response,true public health response
1.23818020509887E+018,Thu Mar 12 19:08:59 +0000 2020,calling out or correction,
1.23818572257572E+018,Thu Mar 12 19:30:55 +0000 2020,calling out or correction,calling out or correction
1.23819173405777E+018,Thu Mar 12 19:54:48 +0000 2020,calling out or correction,sarcasm or satire
1.23819792914544E+018,Thu Mar 12 20:19:25 +0000 2020,conspiracy,conspiracy
1.23820534602553E+018,Thu Mar 12 20:48:53 +0000 2020,true prevention,true prevention
1.23821410864359E+018,Thu Mar 12 21:23:43 +0000 2020,ambiguous or hard to classify,
1.23821656195498E+018,Thu Mar 12 21:33:27 +0000 2020,irrelevant,irrelevant
1.23822182295874E+018,Thu Mar 12 21:54:22 +0000 2020,calling out or correction,
1.23822346276382E+018,Thu Mar 12 22:00:53 +0000 2020,true public health response,
1.23822349574363E+018,Thu Mar 12 22:01:01 +0000 2020,calling out or correction,
1.23822568998958E+018,Thu Mar 12 22:09:44 +0000 2020,calling out or correction,calling out or correction
1.23822931315941E+018,Thu Mar 12 22:24:08 +0000 2020,ambiguous or hard to classify,
1.23823152931209E+018,Thu Mar 12 22:32:56 +0000 2020,politics,
1.23823191562834E+018,Thu Mar 12 22:34:28 +0000 2020,calling out or correction,
1.23823211302929E+018,Thu Mar 12 22:35:15 +0000 2020,irrelevant,
1.23823943185898E+018,Thu Mar 12 23:04:20 +0000 2020,sarcasm or satire,ambiguous or hard to classify
1.23823956108141E+018,Thu Mar 12 23:04:51 +0000 2020,true prevention,
1.23824349471779E+018,Thu Mar 12 23:20:29 +0000 2020,calling out or correction,calling out or correction
1.23824370494464E+018,Thu Mar 12 23:21:19 +0000 2020,sarcasm or satire,calling out or correction
1.23828147601519E+018,Fri Mar 13 01:51:24 +0000 2020,ambiguous or hard to classify,
1.23828298321328E+018,Fri Mar 13 01:57:24 +0000 2020,sarcasm or satire,sarcasm or satire
1.23828640456577E+018,Fri Mar 13 02:10:59 +0000 2020,irrelevant,
1.23830266807605E+018,Fri Mar 13 03:15:37 +0000 2020,calling out or correction,calling out or correction
1.23831097502516E+018,Fri Mar 13 03:48:37 +0000 2020,conspiracy,conspiracy
1.23832542148738E+018,Fri Mar 13 04:46:02 +0000 2020,false fact or prevention,false fact or prevention
1.23834388931822E+018,Fri Mar 13 05:59:25 +0000 2020,false fact or prevention,false fact or prevention
1.23835033678541E+018,Fri Mar 13 06:25:02 +0000 2020,sarcasm or satire,sarcasm or satire
1.23835341636105E+018,Fri Mar 13 06:37:16 +0000 2020,conspiracy,conspiracy
1.23835945692212E+018,Fri Mar 13 07:01:16 +0000 2020,conspiracy,conspiracy
1.23837662032872E+018,Fri Mar 13 08:09:28 +0000 2020,conspiracy,conspiracy
1.23837997391798E+018,Fri Mar 13 08:22:48 +0000 2020,conspiracy,
1.23838213272205E+018,Fri Mar 13 08:31:23 +0000 2020,conspiracy,conspiracy
1.2383913731553E+018,Fri Mar 13 09:08:06 +0000 2020,fake treatment,fake treatment
1.23840473507557E+018,Fri Mar 13 10:01:11 +0000 2020,calling out or correction,
1.23842258555509E+018,Fri Mar 13 11:12:07 +0000 2020,politics,politics
1.23842814252968E+018,Fri Mar 13 11:34:12 +0000 2020,calling out or correction,
1.23842824932529E+018,Fri Mar 13 11:34:38 +0000 2020,news,
1.23842843897482E+018,Fri Mar 13 11:35:23 +0000 2020,politics,
1.23842859850522E+018,Fri Mar 13 11:36:01 +0000 2020,politics,
1.23842988092211E+018,Fri Mar 13 11:41:07 +0000 2020,news,
1.23843009502031E+018,Fri Mar 13 11:41:58 +0000 2020,calling out or correction,
1.23843117727656E+018,Fri Mar 13 11:46:16 +0000 2020,true public health response,
1.23843187096837E+018,Fri Mar 13 11:49:01 +0000 2020,politics,
1.23843819584459E+018,Fri Mar 13 12:14:09 +0000 2020,conspiracy,conspiracy
1.23844470915809E+018,Fri Mar 13 12:40:02 +0000 2020,calling out or correction,calling out or correction
1.23844838177456E+018,Fri Mar 13 12:54:38 +0000 2020,calling out or correction,calling out or correction
1.23846321433923E+018,Fri Mar 13 13:53:34 +0000 2020,politics,politics
1.238463535451E+018,Fri Mar 13 13:54:51 +0000 2020,fake cure,false fact or prevention
1.23846659492753E+018,Fri Mar 13 14:07:00 +0000 2020,conspiracy,conspiracy
1.23846823850329E+018,Fri Mar 13 14:13:32 +0000 2020,conspiracy,
1.23847282511294E+018,Fri Mar 13 14:31:45 +0000 2020,calling out or correction,ambiguous or hard to classify
1.23847603962333E+018,Fri Mar 13 14:44:32 +0000 2020,news,
1.2384847367729E+018,Fri Mar 13 15:19:05 +0000 2020,sarcasm or satire,sarcasm or satire
1.23849681375118E+018,Fri Mar 13 16:07:05 +0000 2020,calling out or correction,calling out or correction
1.23850343607484E+018,Fri Mar 13 16:33:24 +0000 2020,false fact or prevention,fake treatment
1.23850416654644E+018,Fri Mar 13 16:36:18 +0000 2020,sarcasm or satire,
1.23850554863666E+018,Fri Mar 13 16:41:47 +0000 2020,sarcasm or satire,sarcasm or satire
1.23852347419014E+018,Fri Mar 13 17:53:01 +0000 2020,irrelevant,
1.23852743136908E+018,Fri Mar 13 18:08:45 +0000 2020,false fact or prevention,
1.23853331247552E+018,Fri Mar 13 18:32:07 +0000 2020,calling out or correction,
1.23853618824117E+018,Fri Mar 13 18:43:32 +0000 2020,calling out or correction,sarcasm or satire
1.23854242626185E+018,Fri Mar 13 19:08:20 +0000 2020,sarcasm or satire,sarcasm or satire
1.23854312406402E+018,Fri Mar 13 19:11:06 +0000 2020,true prevention,true prevention
1.23854529211641E+018,Fri Mar 13 19:19:43 +0000 2020,sarcasm or satire,
1.23855450230484E+018,Fri Mar 13 19:56:19 +0000 2020,conspiracy,
1.23856863638793E+018,Fri Mar 13 20:52:29 +0000 2020,calling out or correction,calling out or correction
1.23858231960428E+018,Fri Mar 13 21:46:51 +0000 2020,sarcasm or satire,politics
1.23858297185611E+018,Fri Mar 13 21:49:26 +0000 2020,irrelevant,irrelevant
1.23859314918378E+018,Fri Mar 13 22:29:53 +0000 2020,false fact or prevention,false fact or prevention
1.23859930552863E+018,Fri Mar 13 22:54:21 +0000 2020,sarcasm or satire,
1.23860775671569E+018,Fri Mar 13 23:27:56 +0000 2020,sarcasm or satire,
1.23860880944002E+018,Fri Mar 13 23:32:07 +0000 2020,false fact or prevention,ambiguous or hard to classify
1.23861920247648E+018,Sat Mar 14 00:13:24 +0000 2020,conspiracy,conspiracy
1.23862921679248E+018,Sat Mar 14 00:53:12 +0000 2020,conspiracy,conspiracy
1.2386736426802E+018,Sat Mar 14 03:49:44 +0000 2020,true prevention,
1.23868132634292E+018,Sat Mar 14 04:20:16 +0000 2020,sarcasm or satire,sarcasm or satire
1.23871384984031E+018,Sat Mar 14 06:29:30 +0000 2020,conspiracy,conspiracy
1.23871711664937E+018,Sat Mar 14 06:42:29 +0000 2020,conspiracy,conspiracy
1.23871873724031E+018,Sat Mar 14 06:48:55 +0000 2020,sarcasm or satire,
1.23872178563132E+018,Sat Mar 14 07:01:02 +0000 2020,calling out or correction,calling out or correction
1.23873829085503E+018,Sat Mar 14 08:06:37 +0000 2020,sarcasm or satire,sarcasm or satire
1.23874598661854E+018,Sat Mar 14 08:37:12 +0000 2020,conspiracy,
1.23875337992664E+018,Sat Mar 14 09:06:35 +0000 2020,calling out or correction,
1.2387610890656E+018,Sat Mar 14 09:37:13 +0000 2020,calling out or correction,calling out or correction
1.23878928350841E+018,Sat Mar 14 11:29:15 +0000 2020,calling out or correction,calling out or correction
1.23880775894792E+018,Sat Mar 14 12:42:40 +0000 2020,irrelevant,irrelevant
1.23880994544287E+018,Sat Mar 14 12:51:21 +0000 2020,conspiracy,conspiracy
1.23882200178934E+018,Sat Mar 14 13:39:16 +0000 2020,calling out or correction,calling out or correction
1.23883640756262E+018,Sat Mar 14 14:36:30 +0000 2020,false fact or prevention,false fact or prevention
1.23883817553302E+018,Sat Mar 14 14:43:32 +0000 2020,news,
1.23884001460957E+018,Sat Mar 14 14:50:50 +0000 2020,true public health response,
1.23884006592249E+018,Sat Mar 14 14:51:02 +0000 2020,true public health response,
1.23884172840217E+018,Sat Mar 14 14:57:39 +0000 2020,false fact or prevention,irrelevant
1.23884231950964E+018,Sat Mar 14 15:00:00 +0000 2020,true prevention,
1.2388438725345E+018,Sat Mar 14 15:06:10 +0000 2020,politics,
1.2388447993667E+018,Sat Mar 14 15:09:51 +0000 2020,news,
1.23884492979277E+018,Sat Mar 14 15:10:22 +0000 2020,politics,
1.23884564165007E+018,Sat Mar 14 15:13:12 +0000 2020,sarcasm or satire,sarcasm or satire
1.23884585022434E+018,Sat Mar 14 15:14:01 +0000 2020,false fact or prevention,false fact or prevention
1.23885163083497E+018,Sat Mar 14 15:37:00 +0000 2020,irrelevant,
1.23885202108576E+018,Sat Mar 14 15:38:33 +0000 2020,news,
1.23885306303055E+018,Sat Mar 14 15:42:41 +0000 2020,true public health response,
1.23885485809621E+018,Sat Mar 14 15:49:49 +0000 2020,politics,
1.23885505720816E+018,Sat Mar 14 15:50:37 +0000 2020,politics,
1.23885614930409E+018,Sat Mar 14 15:54:57 +0000 2020,true prevention,
1.23885998067938E+018,Sat Mar 14 16:10:10 +0000 2020,news,
1.23886201387643E+018,Sat Mar 14 16:18:15 +0000 2020,sarcasm or satire,false fact or prevention
1.23886341483691E+018,Sat Mar 14 16:23:49 +0000 2020,politics,
1.23886513514747E+018,Sat Mar 14 16:30:39 +0000 2020,calling out or correction,
1.23886528160837E+018,Sat Mar 14 16:31:14 +0000 2020,calling out or correction,
1.23886606734009E+018,Sat Mar 14 16:34:22 +0000 2020,politics,
1.23886718149802E+018,Sat Mar 14 16:38:47 +0000 2020,politics,
1.23886859636263E+018,Sat Mar 14 16:44:25 +0000 2020,politics,
1.23886867827755E+018,Sat Mar 14 16:44:44 +0000 2020,irrelevant,
1.23886913197946E+018,Sat Mar 14 16:46:32 +0000 2020,true public health response,
1.23887214199235E+018,Sat Mar 14 16:58:30 +0000 2020,false fact or prevention,false fact or prevention
1.23887428039544E+018,Sat Mar 14 17:07:00 +0000 2020,calling out or correction,
1.23887796911792E+018,Sat Mar 14 17:21:39 +0000 2020,calling out or correction,calling out or correction
1.23888068304648E+018,Sat Mar 14 17:32:26 +0000 2020,conspiracy,
1.23890096956955E+018,Sat Mar 14 18:53:03 +0000 2020,calling out or correction,calling out or correction
1.23890517675844E+018,Sat Mar 14 19:09:46 +0000 2020,calling out or correction,calling out or correction
1.23891992464033E+018,Sat Mar 14 20:08:22 +0000 2020,sarcasm or satire,sarcasm or satire
1.23893638198596E+018,Sat Mar 14 21:13:46 +0000 2020,true prevention,
1.23894294060235E+018,Sat Mar 14 21:39:50 +0000 2020,conspiracy,conspiracy
1.23894321120204E+018,Sat Mar 14 21:40:54 +0000 2020,panic buying,
1.23894337136174E+018,Sat Mar 14 21:41:32 +0000 2020,irrelevant,irrelevant
1.23894417734741E+018,Sat Mar 14 21:44:45 +0000 2020,sarcasm or satire,sarcasm or satire
1.23894420614982E+018,Sat Mar 14 21:44:51 +0000 2020,sarcasm or satire,sarcasm or satire
1.23894421967222E+018,Sat Mar 14 21:44:55 +0000 2020,conspiracy,conspiracy
1.2389456130997E+018,Sat Mar 14 21:50:27 +0000 2020,politics,politics
1.2389458666958E+018,Sat Mar 14 21:51:27 +0000 2020,sarcasm or satire,
1.23894593018481E+018,Sat Mar 14 21:51:42 +0000 2020,panic buying,
1.23894598632149E+018,Sat Mar 14 21:51:56 +0000 2020,true public health response,true public health response
1.23894629326912E+018,Sat Mar 14 21:53:09 +0000 2020,true prevention,ambiguous or hard to classify
1.23894648472225E+018,Sat Mar 14 21:53:55 +0000 2020,false fact or prevention,ambiguous or hard to classify
1.23894656733311E+018,Sat Mar 14 21:54:14 +0000 2020,sarcasm or satire,sarcasm or satire
1.23894703871007E+018,Sat Mar 14 21:56:07 +0000 2020,true prevention,true prevention
1.23894802909434E+018,Sat Mar 14 22:00:03 +0000 2020,sarcasm or satire,sarcasm or satire
1.23894809597676E+018,Sat Mar 14 22:00:19 +0000 2020,true prevention,true prevention
1.23894809879105E+018,Sat Mar 14 22:00:19 +0000 2020,commercial activity or promotion,commercial activity or promotion
1.23894828162488E+018,Sat Mar 14 22:01:03 +0000 2020,emergency,emergency
1.23894859636553E+018,Sat Mar 14 22:02:18 +0000 2020,conspiracy,conspiracy
1.2389486045906E+018,Sat Mar 14 22:02:20 +0000 2020,panic buying,
1.2389487589702E+018,Sat Mar 14 22:02:57 +0000 2020,irrelevant,irrelevant
1.23894881549279E+018,Sat Mar 14 22:03:10 +0000 2020,politics,
1.23894896003253E+018,Sat Mar 14 22:03:45 +0000 2020,true prevention,true prevention
1.23894922257943E+018,Sat Mar 14 22:04:47 +0000 2020,panic buying,
1.23894961886554E+018,Sat Mar 14 22:06:22 +0000 2020,calling out or correction,calling out or correction
1.23895317495998E+018,Sat Mar 14 22:20:30 +0000 2020,sarcasm or satire,sarcasm or satire
1.23896694578276E+018,Sat Mar 14 23:15:13 +0000 2020,fake cure,fake cure
1.23896701099178E+018,Sat Mar 14 23:15:28 +0000 2020,panic buying,
1.2389885543757E+018,Sun Mar 15 00:41:05 +0000 2020,calling out or correction,calling out or correction
1.23900213401355E+018,Sun Mar 15 01:35:02 +0000 2020,sarcasm or satire,irrelevant
1.23900424972551E+018,Sun Mar 15 01:43:27 +0000 2020,calling out or correction,calling out or correction
1.23900857883009E+018,Sun Mar 15 02:00:39 +0000 2020,conspiracy,conspiracy
1.23902316674959E+018,Sun Mar 15 02:58:37 +0000 2020,conspiracy,conspiracy
1.23903317632186E+018,Sun Mar 15 03:38:24 +0000 2020,fake cure,commercial activity or promotion
1.23903321129816E+018,Sun Mar 15 03:38:32 +0000 2020,conspiracy,conspiracy
1.2390556115154E+018,Sun Mar 15 05:07:32 +0000 2020,news,
1.23907482416662E+018,Sun Mar 15 06:23:53 +0000 2020,false fact or prevention,ambiguous or hard to classify
1.23908124906436E+018,Sun Mar 15 06:49:25 +0000 2020,calling out or correction,calling out or correction
1.23909527649048E+018,Sun Mar 15 07:45:09 +0000 2020,calling out or correction,calling out or correction
1.23911027898761E+018,Sun Mar 15 08:44:46 +0000 2020,panic buying,
1.23912598643801E+018,Sun Mar 15 09:47:11 +0000 2020,calling out or correction,calling out or correction
1.2391374412667E+018,Sun Mar 15 10:32:42 +0000 2020,true prevention,true prevention
1.23917504490479E+018,Sun Mar 15 13:02:08 +0000 2020,panic buying,
1.23917951586531E+018,Sun Mar 15 13:19:54 +0000 2020,sarcasm or satire,ambiguous or hard to classify
1.23920510017578E+018,Sun Mar 15 15:01:33 +0000 2020,irrelevant,
1.23920909745235E+018,Sun Mar 15 15:17:26 +0000 2020,calling out or correction,
1.2392121338015E+018,Sun Mar 15 15:29:30 +0000 2020,conspiracy,conspiracy
1.23921253580877E+018,Sun Mar 15 15:31:06 +0000 2020,calling out or correction,true prevention
1.2392127607575E+018,Sun Mar 15 15:32:00 +0000 2020,calling out or correction,
1.23921576150515E+018,Sun Mar 15 15:43:55 +0000 2020,conspiracy,
1.23923024083817E+018,Sun Mar 15 16:41:27 +0000 2020,calling out or correction,
1.23924011851235E+018,Sun Mar 15 17:20:42 +0000 2020,calling out or correction,calling out or correction
1.23924127229408E+018,Sun Mar 15 17:25:17 +0000 2020,ambiguous or hard to classify,ambiguous or hard to classify
